"NACE2","CPA21","Label_NACE2","Label_CPA21","Include_NACE2","Exclude_NACE2","Include_CPA21","Exclude_CPA21","Comment","URL"
"01.2","01.2","Cultures permanentes","Cultures permanentes","Ce groupe comprend les cultures permanentes, c’est-à-dire les plantes dont la durée de vie est supérieure à deux saisons de croissance végétale et qui perdent leurs feuilles après chaque saison ou dont la croissance est continue. La culture de ces plantes aux fins de la production de semences est comprise.",NA,NA,NA,NA,"http://data.europa.eu/ux2/nace2/NACE2_CPA21_012"
"01.21","01.21.1","Culture de la vigne","Raisin","Cette classe comprend: - la production de raisins de cuve et de raisins de table dans des vignobles","Cette classe ne comprend pas: - la production de vins, voir 11.02",NA,NA,NA,"http://data.europa.eu/ux2/nace2/NACE2_CPA21_0121"
"01.21","01.21","Culture de la vigne","Raisin","Cette classe comprend: - la production de raisins de cuve et de raisins de table dans des vignobles","Cette classe ne comprend pas: - la production de vins, voir 11.02",NA,NA,NA,"http://data.europa.eu/ux2/nace2/NACE2_CPA21_0121"
"01.22","01.22.1","Culture de fruits tropicaux et subtropicaux","Fruits tropicaux et subtropicaux","Cette classe comprend: - la culture de fruits tropicaux et subtropicaux   • avocats   • bananes et plantains   • dattes   • figues   • mangues   • papayes   • ananas   • autres fruits tropicaux et subtropicaux",NA,NA,NA,NA,"http://data.europa.eu/ux2/nace2/NACE2_CPA21_0122"
"01.22","01.22","Culture de fruits tropicaux et subtropicaux","Fruits tropicaux et subtropicaux","Cette classe comprend: - la culture de fruits tropicaux et subtropicaux   • avocats   • bananes et plantains   • dattes   • figues   • mangues   • papayes   • ananas   • autres fruits tropicaux et subtropicaux",NA,NA,NA,NA,"http://data.europa.eu/ux2/nace2/NACE2_CPA21_0122"
"01.23","01.23.1","Culture d'agrumes","Agrumes","Cette classe comprend: - la culture d’agrumes   • pamplemousses et pomelos   • citrons et limettes   • oranges   • tangerines, mandarines et clémentines   • autres agrumes",NA,NA,NA,NA,"http://data.europa.eu/ux2/nace2/NACE2_CPA21_0123"
"01.23","01.23","Culture d'agrumes","Agrumes","Cette classe comprend: - la culture d’agrumes   • pamplemousses et pomelos   • citrons et limettes   • oranges   • tangerines, mandarines et clémentines   • autres agrumes",NA,NA,NA,NA,"http://data.europa.eu/ux2/nace2/NACE2_CPA21_0123"
"01.24","01.24.1","Culture de fruits à pépins et à noyau","Pommes","Cette classe comprend: - la culture de fruits à pépins et à noyau:   • pommes   • abricots   • cerises et griottes   • pêches et nectarines   • poires et coings   • prunes et prunelles   • autres fruits à pépins et à noyau",NA,NA,NA,NA,"http://data.europa.eu/ux2/nace2/NACE2_CPA21_0124"
"01.24","01.24","Culture de fruits à pépins et à noyau","Fruits à pépins et à noyau","Cette classe comprend: - la culture de fruits à pépins et à noyau:   • pommes   • abricots   • cerises et griottes   • pêches et nectarines   • poires et coings   • prunes et prunelles   • autres fruits à pépins et à noyau",NA,NA,NA,NA,"http://data.europa.eu/ux2/nace2/NACE2_CPA21_0124"
"01.24","01.24.2","Culture de fruits à pépins et à noyau","Autres fruits à pépins et à noyau","Cette classe comprend: - la culture de fruits à pépins et à noyau:   • pommes   • abricots   • cerises et griottes   • pêches et nectarines   • poires et coings   • prunes et prunelles   • autres fruits à pépins et à noyau",NA,NA,NA,NA,"http://data.europa.eu/ux2/nace2/NACE2_CPA21_0124"
"01.25","01.25.3","Culture d'autres fruits d'arbres ou d'arbustes et de fruits à coque","Fruits à coque (à l'exclusion des noix sauvages, arachides et noix de coco)","Cette classe comprend: - la culture de baies:   • myrtilles   • groseilles   • groseilles à maquereaux   • kiwis   • framboises   • fraises   • autres baies - la production de semences de fruits - la production de fruits à coque comestibles:   • amandes   • noix de cajou   • châtaignes   • noisettes   • pistaches   • noix communes   • autres fruits à coques - la culture d’autres fruits d’arbres ou d’arbustes   • caroubes","Cette classe ne comprend pas: - la culture de la noix de coco, voir 01.26",NA,"Cette catégorie ne comprend pas: - les arachides, en coque, voir 01.11.82 - les noix de coco, voir 01.26.20 - les produits forestiers comestibles, voir 02.30.40 - les arachides et fruits à coque, sans coques, voir 10.39.25",NA,"http://data.europa.eu/ux2/nace2/NACE2_CPA21_0125"
"01.25","01.25.1","Culture d'autres fruits d'arbres ou d'arbustes et de fruits à coque","Baies et fruits du genre Vaccinium","Cette classe comprend: - la culture de baies:   • myrtilles   • groseilles   • groseilles à maquereaux   • kiwis   • framboises   • fraises   • autres baies - la production de semences de fruits - la production de fruits à coque comestibles:   • amandes   • noix de cajou   • châtaignes   • noisettes   • pistaches   • noix communes   • autres fruits à coques - la culture d’autres fruits d’arbres ou d’arbustes   • caroubes","Cette classe ne comprend pas: - la culture de la noix de coco, voir 01.26",NA,NA,NA,"http://data.europa.eu/ux2/nace2/NACE2_CPA21_0125"
"01.25","01.25.2","Culture d'autres fruits d'arbres ou d'arbustes et de fruits à coque","Semences fruitières","Cette classe comprend: - la culture de baies:   • myrtilles   • groseilles   • groseilles à maquereaux   • kiwis   • framboises   • fraises   • autres baies - la production de semences de fruits - la production de fruits à coque comestibles:   • amandes   • noix de cajou   • châtaignes   • noisettes   • pistaches   • noix communes   • autres fruits à coques - la culture d’autres fruits d’arbres ou d’arbustes   • caroubes","Cette classe ne comprend pas: - la culture de la noix de coco, voir 01.26",NA,NA,NA,"http://data.europa.eu/ux2/nace2/NACE2_CPA21_0125"
"01.25","01.25.9","Culture d'autres fruits d'arbres ou d'arbustes et de fruits à coque","Autres fruits d'arbres ou d'arbustes n.c.a.","Cette classe comprend: - la culture de baies:   • myrtilles   • groseilles   • groseilles à maquereaux   • kiwis   • framboises   • fraises   • autres baies - la production de semences de fruits - la production de fruits à coque comestibles:   • amandes   • noix de cajou   • châtaignes   • noisettes   • pistaches   • noix communes   • autres fruits à coques - la culture d’autres fruits d’arbres ou d’arbustes   • caroubes","Cette classe ne comprend pas: - la culture de la noix de coco, voir 01.26",NA,NA,NA,"http://data.europa.eu/ux2/nace2/NACE2_CPA21_0125"
"01.25","01.25","Culture d'autres fruits d'arbres ou d'arbustes et de fruits à coque","Autres fruits d'arbres ou d'arbustes et fruits à coque","Cette classe comprend: - la culture de baies:   • myrtilles   • groseilles   • groseilles à maquereaux   • kiwis   • framboises   • fraises   • autres baies - la production de semences de fruits - la production de fruits à coque comestibles:   • amandes   • noix de cajou   • châtaignes   • noisettes   • pistaches   • noix communes   • autres fruits à coques - la culture d’autres fruits d’arbres ou d’arbustes   • caroubes","Cette classe ne comprend pas: - la culture de la noix de coco, voir 01.26",NA,NA,NA,"http://data.europa.eu/ux2/nace2/NACE2_CPA21_0125"
"01.26","01.26","Culture de fruits oléagineux","Fruits oléagineux","Cette classe comprend: - la culture de fruits oléagineux:   • noix de coco   • olives   • palmiers à huile   • autres fruits oléagineux","Cette classe ne comprend pas: - la culture de fèves de soja, d’arachides et d’autres graines oléagineuses, voir 01.11",NA,NA,NA,"http://data.europa.eu/ux2/nace2/NACE2_CPA21_0126"
"01.26","01.26.1","Culture de fruits oléagineux","Olives","Cette classe comprend: - la culture de fruits oléagineux:   • noix de coco   • olives   • palmiers à huile   • autres fruits oléagineux","Cette classe ne comprend pas: - la culture de fèves de soja, d’arachides et d’autres graines oléagineuses, voir 01.11",NA,NA,NA,"http://data.europa.eu/ux2/nace2/NACE2_CPA21_0126"
"01.26","01.26.2","Culture de fruits oléagineux","Noix de coco","Cette classe comprend: - la culture de fruits oléagineux:   • noix de coco   • olives   • palmiers à huile   • autres fruits oléagineux","Cette classe ne comprend pas: - la culture de fèves de soja, d’arachides et d’autres graines oléagineuses, voir 01.11",NA,NA,NA,"http://data.europa.eu/ux2/nace2/NACE2_CPA21_0126"
"01.26","01.26.9","Culture de fruits oléagineux","Autres fruits oléagineux","Cette classe comprend: - la culture de fruits oléagineux:   • noix de coco   • olives   • palmiers à huile   • autres fruits oléagineux","Cette classe ne comprend pas: - la culture de fèves de soja, d’arachides et d’autres graines oléagineuses, voir 01.11",NA,NA,NA,"http://data.europa.eu/ux2/nace2/NACE2_CPA21_0126"
"01.27","01.27","Culture de plantes à boissons","Plantes à boissons","Cette classe comprend: - la culture de plantes à boissons:   • café   • thé   • maté   • cacao   • autres plantes à boissons",NA,NA,NA,NA,"http://data.europa.eu/ux2/nace2/NACE2_CPA21_0127"
