"nace21","NAME","Parent","Include","Include_Also","Exclude"
"13.10","Preparation and spinning of textile fibres","13.1",NA,"This class also includes: - manufacture of paper yarn","This class excludes: - preparatory operations carried out in combination with agriculture, see division 01 - retting of plants bearing vegetable textile fibres (jute, flax, coir etc.), see 01.16 - cotton ginning, see 01.63 - manufacture of synthetic or artificial fibres and tows, manufacture of single yarns (including high-tenacity yarn and yarn for carpets) of synthetic or artificial fibres, see 20.60 - manufacture of glass fibres, see 23.14 - processing of textile waste into secondary raw materials, see 38.21"
"13.2","Weaving of textiles","13",NA,NA,NA
"13.20","Weaving of textiles","13.2",NA,"This class also includes: - manufacture of woven pile or chenille fabrics, terry towelling, gauze etc. - manufacture of aramid threads - manufacture of imitation fur by weaving","This class excludes: - manufacture of knitted and crocheted fabrics, see 13.91 - manufacture of textile floor coverings, see 13.93 - manufacture of non-woven fabrics, see 13.95 - manufacture of narrow fabrics, see 13.96 - manufacture of tarpaulins, tents, camping goods of textile materials, windsurfing and boat sails, sun blinds, loose covers for cars, machines or furniture, parachutes, see 13.96 - manufacture of fabrics of glass fibres, see 13.96 - manufacture of felts, see 13.99 - manufacture of carbon fibres and articles of carbon fibres, for non-electrical purposes, see 23.99"
"13.3","Finishing of textiles","13",NA,NA,NA
"13.30","Finishing of textiles","13.3",NA,"This class also includes: - bleaching of jeans - pleating and similar work on textiles - waterproofing, coating, rubberising, or impregnating purchased garments - printing of textile fabrics as an intermediate process in manufacture of textiles","This class excludes: - printing, including silkscreen printing, on textiles and wearing apparel, not as an intermediate process in manufacture of textiles, see 18.12 - laser engraving on textiles, see 18.12 - manufacture of textile fabric impregnated, coated, covered or laminated with rubber, where rubber is the primary constituent, see 22.12"
"13.9","Manufacture of other textiles","13",NA,NA,NA
"13.91","Manufacture of knitted and crocheted fabrics","13.9",NA,"This class also includes: - manufacture of imitation fur by knitting","This class excludes: - manufacture of net and window furnishing type fabrics of lace, see 13.99 - manufacture of knitted and crocheted apparel, see 14.10"
"13.92","Manufacture of household textiles and made-up furnishing articles","13.9",NA,"This class also includes: - manufacture of the textile part of electric blankets - manufacture of hand-woven tapestries","This class excludes: - manufacture of textile articles for technical use, see 13.96 - manufacture of blinds and sun blinds, see 13.96 - manufacture of napkins and napkin liners for babies, period panties and similar article of textile materials, see 17.22"
"13.93","Manufacture of carpets and rugs","13.9",NA,"This class also includes: - manufacture of needle-loom felt floor coverings - manufacture of artificial grass (synthetic turf)","This class excludes: - manufacture of mats and matting of plaiting materials, see 16.28 - manufacture of floor coverings of cork, see 16.28 - manufacture of resilient floor coverings, e.g. vinyl, linoleum, see 22.24"
"13.94","Manufacture of cordage, rope, twine and netting","13.9",NA,NA,"This class excludes: - manufacture of hairnets, see 14.29 - manufacture of wire rope, see 25.93 - manufacture of landing nets for sports fishing, see 32.30"
"13.95","Manufacture of non-wovens and non-woven articles","13.9",NA,"This class also includes: - manufacture of non-woven sheets used for production of wound care dressing - manufacture of non-woven fabric used for production of baby wipes","This class excludes: - manufacture of made-up articles from non-wovens, e.g.:   • bedlinen, table linen, toilet linen and kitchen linen, of non-wovens, see 13.92   • curtains of non-wovens, see 13.92   • floorcloths, dishcloths, dusters and similar cleaning cloths, of non-wovens, see 13.92   • garments made up of non-wovens, see 14.29   • manufacture of napkins and napkin liners for babies, period panties, see 17.22   • manufacture of textile wallpaper, see 17.24   • single-use drapes used during surgical procedures made up of non-wovens, see 32.50"
"13.96","Manufacture of other technical and industrial textiles","13.9",NA,"This class also includes: - manufacture of fabrics of glass fibres","This class excludes: - manufacture of napkins and napkin liners for babies and similar article of textile materials, see 17.22 - manufacture of medical textiles impregnated or covered with pharmaceutical substances, e.g. gauze, bandages, see 21.20 - manufacture of transmission or conveyor belts of textile fabric, impregnated, coated, covered or laminate with rubber, see 22.12 - manufacture of plates or sheets of cellular rubber or plastic combined with textiles for reinforcing purposes only, see 22.12, 22.21 - manufacture of cloth of woven metal wire, see 25.93 - manufacture of single-use surgical drapes used during surgical procedures made up of non-wovens, see 32.50"
"13.99","Manufacture of other textiles n.e.c.","13.9",NA,NA,"This class excludes: - manufacture of needle-loom felt floor coverings, see 13.93 - manufacture of textile wadding and articles of wadding: sanitary towels, tampons etc., see 17.22"
"14","Manufacture of wearing apparel","C",NA,"This division also includes: - manufacture of articles of apparel, clothing accessories and other articles of fur skin","This division excludes: - repair of wearing apparel, see 95.29"
"14.1","Manufacture of knitted and crocheted apparel","14",NA,NA,NA
"14.10","Manufacture of knitted and crocheted apparel","14.1",NA,"This class also includes: - manufacture of medical stockings and hosiery - manufacture of footwear without applied soles, knitted or crocheted","This class excludes: - manufacture of knitted and crocheted fabrics, see 13.91"
"14.2","Manufacture of other wearing apparel and accessories","14",NA,NA,"This group excludes: - repair of wearing apparel, see 95.29"
"14.21","Manufacture of outerwear","14.2",NA,"This class also includes: - bridal dresses and other clothes for ceremony - custom tailoring","This class excludes: - uniforms and similar official clothing, see 14.23 - manufacture of wearing apparel of rubber or plastics, see 22.12, 22.26"
"14.22","Manufacture of underwear","14.2",NA,"This class also includes: - manufacture of brassieres and corsets of all types of textile materials",NA
"14.23","Manufacture of workwear","14.2",NA,"This class also includes: - manufacture of uniforms and similar official clothing , e.g. judge’s gowns, church vestments","This class excludes: - manufacture of footwear, see 15.20 - manufacture of firefighting resistant clothing, see 32.99"
"14.24","Manufacture of leather clothes and fur apparel","14.2",NA,NA,"This class excludes: - production of raw fur skins, see 01.48, 01.70 - production of raw hides and skins, see 10.11 - manufacture of imitation furs (long-hair cloth obtained by weaving or knitting), see 13.20, 13.91 - manufacture of synthetic leather outerwear, see 14.21 - manufacture of outwear trimmed with fur, see 14.21 - manufacture of fur hats, see 14.29 - dressing and dyeing of fur, see 15.11 - manufacture of boots or shoes containing fur parts, see 15.20 - manufacture of specially designed gloves of leather or composition leather for use in sport, see 32.30"
"14.29","Manufacture of other wearing apparel and accessories n.e.c.","14.2",NA,"This class includes also: - manufacture of footwear of textile material without applied soles, except knitted or crocheted","This class excludes: - manufacture of knitted or crocheted footwear without applied soles, see 14.10 - manufacture of knitted and crocheted swimwear, see 14.10 - manufacture of swimwear, see 14.22 - manufacture of plastic headgear, see 22.26 - manufacture of safety headgear, see 32.99"
"15","Manufacture of leather and related products of other materials","C",NA,"It also includes the manufacture of direct substitute products (like-products) made from materials other than leather, e.g. rubber footwear, textile luggage. Products made from leather substitutes are included here, because they are made in ways similar to those in which leather products are made (e.g. luggage) and are often produced in the same unit.",NA
"15.1","Tanning, dyeing, dressing of leather and fur; manufacture of luggage, handbags, saddlery and harness","15",NA,NA,NA
"15.11","Tanning, dressing, dyeing of leather and fur","15.1",NA,NA,"This class excludes: - production of hides and skins as part of ranching, see 01.4 - production of raw hides and skins as part of slaughtering, see 10.11 - manufacture of leather apparel, see 14.24 - manufacture of imitation leather not based on natural leather, see 22.12, 22.26"
"15.12","Manufacture of luggage, handbags, saddlery and harness of any material","15.1",NA,"This class also includes: - manufacture of leather clothes for animals","This class excludes: - manufacture of leather wearing apparel, see 14.24 - manufacture of leather gloves and hats, see 14.29 - manufacture of footwear, see 15.20 - manufacture of saddles for bicycles, see 30.92 - manufacture of precious metal watch bands, see 32.12 - manufacture of non-precious metal watch bands, see 32.13 - manufacture of linemen's safety belts and other belts for occupational use, see 32.99"
